y,z
0.00658373,0.000465959
0.00653003,0.000461806
0.00677169,0.000480543
0.00696175,0.000495362
0.00704897,0.000502187
0.00716075,0.000510956
0.00735887,0.000526561
0.00752174,0.000539448
0.00769806,0.00055346
0.00804608,0.000581302
0.00859908,0.000626043
0.00927239,0.000681375
0.0101481,0.000756388
0.0116431,0.000901269
0.0139535,0.00116989
0.0166701,0.00155577
0.0189303,0.0019351
0.0210412,0.00233775
0.0226168,0.0026691
0.0238066,0.00293693
0.0248519,0.00318488
0.025529,0.00335184
0.0260256,0.00347748
0.0263623,0.00356422
0.0262544,0.00353628
0.0260049,0.00347218
0.0256754,0.00338859
0.0251373,0.00325466
0.0244641,0.00309152
0.0234554,0.00285628
0.0220888,0.00255509
0.0206518,0.00225992
0.0184724,0.00185393
0.0147152,0.00127042
0.0113467,0.000870741
0.00948676,0.000699248
0.00836766,0.000607245
0.00751717,0.000539086
0.00674213,0.000478245
0.00610334,0.000429011
0.00550991,0.000384011
0.00492969,0.000340699
0.00453536,0.000311652
0.00453281,0.000311465
0.00477806,0.000329493
0.00488693,0.000337535
0.00467634,0.000322001
0.00460343,0.000316644
0.00476767,0.000328726
0.00479905,0.000331042
0.00491752,0.000339798
0.00502607,0.000347847
0.00502218,0.000347559
0.00521272,0.000361742
0.00567095,0.000396153
0.00637452,0.000449811
0.00725549,0.000518409
0.00821699,0.000595063
0.00940316,0.000692254
0.0109133,0.000827707
0.0122792,0.000969791
0.0135352,0.00111722
0.0142345,0.00120628
0.0140069,0.00117674
0.013941,0.00116829
0.0139059,0.00116381
0.0136189,0.00112762
0.0130704,0.00106079
0.0121554,0.000956131
0.0111958,0.000855544
0.0103182,0.000771728
0.00928041,0.000682041
0.00841823,0.000611344
0.00800049,0.00057764
0.0080009,0.000577673
0.00800222,0.000577779
0.0077941,0.000561119
0.00752805,0.000539949
0.00750218,0.000537897
0.00734495,0.000525462
0.00689186,0.000489904
0.00635417,0.000448245
0.00604719,0.000424723
0.00604248,0.000424364
0.00636508,0.000449085
0.00704409,0.000501804
0.00775518,0.000558013
0.00841791,0.000611317
0.00923044,0.000677898
0.0105827,0.000796163
0.0133685,0.00109672
0.0173781,0.00166887
0.0199186,0.00211777
0.0218336,0.00250108
0.0234817,0.00286228
0.0248217,0.00317755
0.0257286,0.00340201
0.0264945,0.00359861
0.0270873,0.00375522
0.0273537,0.00382685
0.0273615,0.00382895
0.0270393,0.00374238
0.0265393,0.0036103
0.0260335,0.00347951
0.0252522,0.003283
0.0240977,0.00300479
0.0224812,0.00263953
0.0200123,0.00213561
0.0163457,0.00150569
0.0122353,0.000964933
0.00974832,0.000721413
0.00819499,0.000593289
0.00697507,0.000496403
0.00596479,0.000418442
0.00531742,0.000369567
0.00494252,0.00034165
0.00461478,0.000317477
0.00427568,0.000292694
0.00416077,0.000284349
0.00396811,0.000270416
0.00367016,0.000249016
0.00369432,0.000250744
0.0038698,0.000263335
0.00408737,0.000279031
0.00449941,0.000309019
0.00531935,0.000369712
0.00583797,0.0004088
0.0059918,0.000420499
0.00638322,0.000450481
0.00691917,0.000492036
0.00748854,0.000536817
0.00807795,0.000583863
0.00871855,0.000635791
0.00953471,0.000703277
0.0103172,0.000771638
0.0106273,0.000800354
0.0107688,0.000813784
0.0107958,0.000816367
0.0108719,0.0008237
0.0114188,0.000878085
0.0122379,0.000965217
0.0137603,0.00114534
0.0164596,0.00152314
0.0189425,0.00193729
0.0209788,0.00232516
0.0226906,0.00268525
0.0241168,0.00300928
0.0251961,0.00326913
0.0258667,0.00343698
0.0262561,0.00353672
0.0265971,0.00362542
0.0265995,0.00362607
0.0263753,0.00356759
0.0263441,0.00355948
0.0266074,0.00362812
0.026888,0.00370212
0.0268861,0.00370161
0.026543,0.00361126
0.0258319,0.00342816
0.0248097,0.00317464
0.0236734,0.00290619
0.022701,0.00268755
0.0215781,0.00244769
0.0200436,0.0021416
0.0184923,0.00185742
0.0169077,0.00159314
0.0155447,0.00138668
0.0141428,0.00119433
0.0117694,0.000914544
0.00956556,0.000705877
0.00819428,0.000593232
0.00742406,0.000531713
0.00684013,0.000485871
0.00626369,0.000441293
0.00568869,0.000397494
0.00519818,0.000360657
0.00481053,0.000331889
0.00451155,0.000309908
0.00425012,0.000290836
0.00398172,0.000271397
0.00373894,0.00025394
0.00367685,0.000249495
0.00391862,0.000266849
0.00432307,0.000296143
0.00479791,0.000330957
0.00546031,0.000380282
0.00640453,0.000452123
0.00712378,0.000508053
0.00754608,0.000541379
0.00799746,0.000577397
0.00835163,0.000605946
0.00881457,0.000643646
0.00972169,0.000719133
0.0111999,0.00085595
0.0124688,0.000991018
0.0129325,0.00104447
0.0129822,0.00105033
0.0136846,0.00113583
0.0157374,0.00141471
0.0181395,0.00179632
0.0194619,0.00203207
0.0195319,0.00204506
0.0193046,0.00200307
0.0196028,0.00205827
0.0199055,0.00211527
0.0196746,0.00207171
0.0190286,0.00195281
0.0182418,0.0018139
0.016858,0.00158528
0.0148159,0.00128415
0.0131152,0.00106613
0.0122853,0.000970471
0.0123357,0.000976079
0.0134797,0.00111036
0.0155355,0.00138535
0.0169813,0.00160483
0.0176719,0.00171733
0.0178546,0.00174793
0.0174967,0.00168832
0.0166054,0.00154569
0.015722,0.00141246
0.0147419,0.00127405
0.0127641,0.00102481
0.0114811,0.000884471
0.0109255,0.000828895
0.0102994,0.000770016
